ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1797578	5.30e-04	1.53e-04	-4.025316	0.095634	-0.3365198	330864668	CASP10	caspase 10
ILMN_1661409	5.30e-04	1.53e-04	-4.025202	0.095266	-0.3569293	163838628	FAM208A	family with sequence similarity 208 member A
ILMN_1700610	5.31e-04	1.54e-04	-4.02479	0.09393	-0.3916198	NA		
ILMN_1718474	5.32e-04	1.54e-04	-4.024302	0.092349	-0.3502953	197304722	SLC35B4	solute carrier family 35 member B4
ILMN_1670572	5.32e-04	1.54e-04	-4.024219	0.092079	-0.3908764	148539553	IDO2	indoleamine 2,3-dioxygenase 2
ILMN_1673494	5.33e-04	1.54e-04	-4.02378	0.09066	-0.5556775	38570104	RASIP1	Ras interacting protein 1
ILMN_1683992	5.34e-04	1.54e-04	4.023138	0.08858	0.2845342	223972625	OXSM	3-oxoacyl-ACP synthase, mitochondrial
ILMN_1708414	5.34e-04	1.55e-04	4.022973	0.088046	0.5719555	296317322	GNL3L	G protein nucleolar 3 like
ILMN_1707199	5.34e-04	1.55e-04	-4.022704	0.087176	-0.2570628	334848129	WDR20	WD repeat domain 20
ILMN_1774949	5.35e-04	1.55e-04	4.022297	0.085858	0.4202422	82799479	PIGP	phosphatidylinositol glycan anchor biosynthesis class P
ILMN_1651964	5.35e-04	1.55e-04	-4.0222	0.085544	-0.4545981	987437937	ABCC5	ATP binding cassette subfamily C member 5
ILMN_1668593	5.38e-04	1.56e-04	-4.020743	0.080827	-0.358794	227430291	HPX	hemopexin
ILMN_1779515	5.38e-04	1.56e-04	-4.020625	0.080445	-0.3667305	194294550	CSAD	cysteine sulfinic acid decarboxylase
ILMN_1737993	5.38e-04	1.56e-04	-4.020472	0.079949	-0.4746858	54792101	ERBB3	erb-b2 receptor tyrosine kinase 3
ILMN_1793959	5.40e-04	1.56e-04	4.019508	0.07683	0.3355615	187829199	ADPGK	ADP dependent glucokinase
ILMN_1766798	5.40e-04	1.56e-04	-4.019291	0.076127	-0.4036998	295842381	ACAP2	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2
ILMN_1720231	5.40e-04	1.57e-04	-4.018989	0.075149	-0.37712	184172389	TNNT3	troponin T3, fast skeletal type
ILMN_1734346	5.40e-04	1.57e-04	-4.018956	0.075044	-0.3729387	89903024	IZUMO4	IZUMO family member 4
ILMN_1671116	5.42e-04	1.57e-04	4.017941	0.071758	0.426693	187608523	XXYLT1	xyloside xylosyltransferase 1
ILMN_1661574	5.43e-04	1.57e-04	-4.017478	0.07026	-0.6238772	51479142	ATP5J	ATP synthase, H+ transporting, mitochondrial Fo complex subunit F6
ILMN_1711794	5.45e-04	1.58e-04	-4.016556	0.067279	-0.3709147	557786106	RCAN1	regulator of calcineurin 1
ILMN_1725889	5.45e-04	1.58e-04	-4.016492	0.067072	-0.4100265	282165689	AFF2	AF4/FMR2 family member 2
ILMN_1695992	5.45e-04	1.58e-04	-4.016365	0.066662	-0.4182772	746816088	PAGE5	PAGE family member 5
ILMN_1700955	5.47e-04	1.59e-04	4.015138	0.062694	0.6120104	325974481	TCTEX1D2	Tctex1 domain containing 2
ILMN_1656434	5.47e-04	1.59e-04	-4.0151	0.06257	-0.3355353	58530860	IP6K1	inositol hexakisphosphate kinase 1
ILMN_1730611	5.47e-04	1.59e-04	-4.014839	0.061727	-0.2669333	47519538	RTN4	reticulon 4
ILMN_1806177	5.47e-04	1.59e-04	4.014772	0.06151	0.4579279	301336132	SNAI1	snail family transcriptional repressor 1
ILMN_1688565	5.48e-04	1.59e-04	-4.014614	0.060998	-0.3960153	46361973	ZNF580	zinc finger protein 580
ILMN_1781943	5.48e-04	1.59e-04	4.014182	0.059601	0.9714678	116235447	FAM83D	family with sequence similarity 83 member D
ILMN_1659649	5.49e-04	1.60e-04	-4.013518	0.057454	-0.3888134	209529740	SGCG	sarcoglycan gamma
ILMN_1743836	5.49e-04	1.60e-04	-4.013445	0.057218	-0.987465	756140845	MXRA7	matrix remodeling associated 7
ILMN_1780693	5.51e-04	1.60e-04	-4.012495	0.054147	-0.4218015	115345345	HSD3B1	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1
ILMN_1738006	5.52e-04	1.60e-04	-4.011858	0.052087	-0.4921207	523425719	TNFRSF21	TNF receptor superfamily member 21
ILMN_1724895	5.52e-04	1.61e-04	-4.011692	0.051552	-0.3690851	334278909	CLU	clusterin
ILMN_1770856	5.53e-04	1.61e-04	-4.011163	0.049842	-0.332328	281306837	TMIGD2	transmembrane and immunoglobulin domain containing 2
ILMN_1793006	5.54e-04	1.61e-04	-4.010952	0.049159	-0.4465202	NA		
ILMN_1744689	5.54e-04	1.61e-04	-4.010485	0.047651	-0.4013734	88501735	DNAJB2	DnaJ heat shock protein family (Hsp40) member B2
ILMN_1788251	5.55e-04	1.61e-04	-4.010409	0.047404	-0.3714228	295842264	SNN	stannin
ILMN_1767459	5.55e-04	1.61e-04	4.010296	0.047041	0.4012959	238908502	POLR3B	RNA polymerase III subunit B
ILMN_1794163	5.55e-04	1.61e-04	-4.010019	0.046145	-0.3431246	156415983	TMOD4	tropomodulin 4
ILMN_1721027	5.56e-04	1.62e-04	-4.009576	0.044714	-0.3904411	88758609	KCNK4	potassium two pore domain channel subfamily K member 4
ILMN_1695968	5.56e-04	1.62e-04	-4.009544	0.044609	-0.3646674	46592955	ABCG1	ATP binding cassette subfamily G member 1
ILMN_1712221	5.58e-04	1.62e-04	-4.008469	0.041135	-0.4491144	74048433	LCMT1	leucine carboxyl methyltransferase 1
ILMN_1704497	5.58e-04	1.62e-04	-4.008421	0.040981	-0.416563	226246669	KRT25	keratin 25
ILMN_1751868	5.59e-04	1.63e-04	-4.007721	0.03872	-0.375217	239735599	TCTEX1D1	Tctex1 domain containing 1
ILMN_1758829	5.59e-04	1.63e-04	-4.007709	0.038682	-0.3778048	225690499	JPH4	junctophilin 4
ILMN_1730794	5.59e-04	1.63e-04	-4.007447	0.037836	-0.8627899	210147585	SERTAD4	SERTA domain containing 4
ILMN_1791588	5.61e-04	1.63e-04	-4.006495	0.03476	-0.4015472	336285433	NCAM1	neural cell adhesion molecule 1
ILMN_1724714	5.61e-04	1.64e-04	-4.006246	0.033956	-0.361454	478431121	SCARF1	scavenger receptor class F member 1
ILMN_1653980	5.62e-04	1.64e-04	-4.006164	0.033689	-0.3775952	1007379598	METTL8	methyltransferase like 8
ILMN_1796678	5.62e-04	1.64e-04	-4.00575	0.032355	-0.5394583	28302130	HBG1	hemoglobin subunit gamma 1
ILMN_1676422	5.63e-04	1.64e-04	-4.005335	0.031012	-0.3854411	306482597	DCX	doublecortin
ILMN_1777483	5.63e-04	1.64e-04	4.005011	0.029967	0.4373939	347446725	APOOL	apolipoprotein O like
ILMN_1708427	5.64e-04	1.64e-04	4.004923	0.029681	0.3979025	221316763	KPNA3	karyopherin subunit alpha 3
ILMN_1780188	5.64e-04	1.64e-04	4.004797	0.029276	0.328957	574957122	B3GALNT2	beta-1,3-N-acetylgalactosaminyltransferase 2
ILMN_1707200	5.65e-04	1.65e-04	-4.004274	0.027588	-0.4315285	227497753	B4GALNT2	beta-1,4-N-acetyl-galactosaminyltransferase 2
ILMN_1783131	5.66e-04	1.65e-04	-4.003379	0.024696	-0.5148853	197927253	SAMD13	sterile alpha motif domain containing 13
ILMN_1773271	5.67e-04	1.65e-04	-4.003047	0.023625	-0.370251	332634913	SCN7A	sodium voltage-gated channel alpha subunit 7
ILMN_1792947	5.69e-04	1.66e-04	4.001883	0.019868	0.4056811	63252914	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2
ILMN_1746393	5.70e-04	1.66e-04	4.001457	0.018493	0.5087982	223972629	TSEN2	tRNA splicing endonuclease subunit 2
ILMN_1776214	5.70e-04	1.66e-04	-4.001346	0.018135	-0.3012605	148664231	TGM6	transglutaminase 6
ILMN_1770084	5.71e-04	1.67e-04	-4.000418	0.015141	-0.5292241	170763516	TACC1	transforming acidic coiled-coil containing protein 1
ILMN_1705187	5.71e-04	1.67e-04	-4.00036	0.014952	-0.4085737	82659092	PLPPR5	phospholipid phosphatase related 5
ILMN_1749362	5.74e-04	1.67e-04	-3.99918	0.011147	-0.3979261	340545506	CD28	CD28 molecule
ILMN_1744508	5.76e-04	1.68e-04	3.998116	0.007713	0.302919	208431811	FAM53C	family with sequence similarity 53 member C
ILMN_1691355	5.76e-04	1.68e-04	-3.99808	0.007596	-0.383625	239582768	HHATL	hedgehog acyltransferase-like
ILMN_1718982	5.77e-04	1.69e-04	-3.997297	0.005071	-0.3807449	212720874	BEST1	bestrophin 1
ILMN_1679881	5.78e-04	1.69e-04	3.99678	0.003404	0.4204706	182507163	WRN	Werner syndrome RecQ like helicase
ILMN_1741455	5.79e-04	1.69e-04	-3.995993	0.000865	-0.3531949	667667700	USP30	ubiquitin specific peptidase 30
ILMN_1698402	5.81e-04	1.70e-04	-3.995345	-0.001222	-0.3679197	NA		
ILMN_1738549	5.81e-04	1.70e-04	-3.995016	-0.002284	-0.4280015	746815962	VPREB1	pre-B lymphocyte 1
ILMN_1732678	5.81e-04	1.70e-04	-3.994901	-0.002657	-0.3813024	62865891	KERA	keratocan
ILMN_1680754	5.82e-04	1.70e-04	-3.994287	-0.004635	-0.3385039	171460911	A4GNT	alpha-1,4-N-acetylglucosaminyltransferase
ILMN_1713605	5.84e-04	1.71e-04	3.9936	-0.006849	0.3752793	541862238	RPAP1	RNA polymerase II associated protein 1
ILMN_1686846	5.86e-04	1.71e-04	-3.992526	-0.010312	-0.5912313	197927426	AKAP12	A-kinase anchoring protein 12
ILMN_1653894	5.87e-04	1.72e-04	-3.991842	-0.012518	-0.5606632	573014820	GMIP	GEM interacting protein
ILMN_1699778	5.88e-04	1.72e-04	-3.991183	-0.01464	-0.3728821	222136625	NKIRAS2	NFKB inhibitor interacting Ras like 2
ILMN_1703229	5.89e-04	1.72e-04	3.990681	-0.016257	0.3793827	86476048	MFSD14C	major facilitator superfamily domain containing 14C
ILMN_1744929	5.90e-04	1.73e-04	-3.990374	-0.017246	-0.4106956	38505193	PTGER1	prostaglandin E receptor 1
ILMN_1681678	5.93e-04	1.74e-04	-3.988589	-0.022996	-0.3399977	332308971	CTDSP1	CTD small phosphatase 1
ILMN_1726088	5.93e-04	1.74e-04	-3.988491	-0.023312	-0.394341	282721000	MBNL3	muscleblind like splicing regulator 3
ILMN_1782654	5.94e-04	1.74e-04	-3.988016	-0.024843	-0.3383028	268607640	CAPN6	calpain 6
ILMN_1702822	5.95e-04	1.74e-04	-3.987602	-0.026177	-0.3732671	633257773	NTRK2	neurotrophic receptor tyrosine kinase 2
ILMN_1779234	5.96e-04	1.74e-04	3.987057	-0.027933	0.8540644	194733730	CXCL6	C-X-C motif chemokine ligand 6
ILMN_1733270	5.98e-04	1.75e-04	-3.986104	-0.031	-0.700642	344179109	CD163	CD163 molecule
ILMN_1722059	5.98e-04	1.75e-04	3.985833	-0.031873	0.3115335	321267467	SAFB	scaffold attachment factor B
ILMN_1671731	5.98e-04	1.75e-04	-3.985741	-0.032169	-0.5883388	190194407	AVPI1	arginine vasopressin induced 1
ILMN_1693687	5.98e-04	1.75e-04	3.985724	-0.032225	0.431063	358008164	UXT	ubiquitously expressed prefoldin like chaperone
ILMN_1674337	5.99e-04	1.75e-04	-3.985432	-0.033166	-0.6585856	206725527	FKBP2	FK506 binding protein 2
ILMN_1739886	6.00e-04	1.76e-04	-3.984796	-0.035212	-0.3971757	385298687	HNF4A	hepatocyte nuclear factor 4 alpha
ILMN_1735275	6.01e-04	1.76e-04	3.98393	-0.038001	0.3499136	189571680	WDSUB1	WD repeat, sterile alpha motif and U-box domain containing 1
ILMN_1764780	6.02e-04	1.76e-04	-3.98362	-0.038997	-0.3794493	662033868	SVOP	SV2 related protein
ILMN_1668721	6.02e-04	1.77e-04	-3.983458	-0.039519	-0.4772327	566006118	CCND3	cyclin D3
ILMN_1778464	6.03e-04	1.77e-04	-3.983153	-0.040503	-0.3392218	183227692	TRAPPC10	trafficking protein particle complex 10
ILMN_1810601	6.04e-04	1.77e-04	-3.982357	-0.043062	-0.3812679	340139809	ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)
ILMN_1732909	6.05e-04	1.77e-04	-3.98197	-0.044309	-0.3661522	565671707	ZNF483	zinc finger protein 483
ILMN_1781135	6.06e-04	1.78e-04	-3.981312	-0.046426	-0.3149353	756761822	STAM2	signal transducing adaptor molecule 2
ILMN_1740938	6.06e-04	1.78e-04	-3.981264	-0.046581	-1.0609236	705044057	APOE	apolipoprotein E
ILMN_1676709	6.06e-04	1.78e-04	-3.981158	-0.04692	-0.5270629	NA		
ILMN_1724166	6.08e-04	1.78e-04	-3.98045	-0.049199	-0.2797821	313760618	OR56B1	olfactory receptor family 56 subfamily B member 1
ILMN_1692160	6.08e-04	1.78e-04	-3.980354	-0.049507	-0.3563633	NA		
ILMN_1668022	6.08e-04	1.78e-04	-3.980274	-0.049765	-0.4095696	974005240	EPHA5	EPH receptor A5
ILMN_1809730	6.08e-04	1.79e-04	-3.979945	-0.050823	-0.3808572	299758433	RXRG	retinoid X receptor gamma
ILMN_1755281	6.08e-04	1.79e-04	-3.979887	-0.051009	-0.3395222	219281826	FBXO15	F-box protein 15
ILMN_1722651	6.09e-04	1.79e-04	-3.97935	-0.052736	-0.3331079	662033929	VAMP1	vesicle associated membrane protein 1
ILMN_1772081	6.10e-04	1.79e-04	-3.979093	-0.053563	-0.3677735	NA		
ILMN_1761850	6.10e-04	1.79e-04	-3.978928	-0.054097	-0.3281361	1020158988	ATRN	attractin
ILMN_1754570	6.10e-04	1.79e-04	-3.978838	-0.054385	-0.3626943	224451139	KCTD8	potassium channel tetramerization domain containing 8
ILMN_1651354	6.11e-04	1.80e-04	3.978418	-0.055736	1.5382691	38146097	SPP1	secreted phosphoprotein 1
ILMN_1685750	6.11e-04	1.80e-04	-3.978331	-0.056016	-0.4056336	961658087	RAB3C	RAB3C, member RAS oncogene family
ILMN_1673437	6.12e-04	1.80e-04	-3.978067	-0.056866	-0.3839346	194018491	TMPRSS11F	transmembrane protease, serine 11F
ILMN_1810848	6.13e-04	1.80e-04	-3.977349	-0.059173	-0.3118345	970598267	VTI1A	vesicle transport through interaction with t-SNAREs 1A
ILMN_1815840	6.13e-04	1.80e-04	-3.977283	-0.059385	-0.3397351	390979652	IGLL1	immunoglobulin lambda like polypeptide 1
ILMN_1812970	6.13e-04	1.80e-04	-3.977256	-0.059474	-0.2994377	557786124	RWDD1	RWD domain containing 1
ILMN_1679797	6.13e-04	1.80e-04	-3.977137	-0.059856	-0.7578263	237681085	ADARB1	adenosine deaminase, RNA specific B1
ILMN_1785010	6.14e-04	1.81e-04	-3.976555	-0.061728	-0.5001171	213972590	TPTE2	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2
ILMN_1659086	6.17e-04	1.82e-04	-3.975148	-0.066251	-0.4786739	427197592	NEFL	neurofilament, light polypeptide
ILMN_1652729	6.17e-04	1.82e-04	-3.97491	-0.067017	-0.3648893	188595661	ANK2	ankyrin 2, neuronal
ILMN_1655316	6.17e-04	1.82e-04	3.974881	-0.067108	0.5706413	195539394	PSMC6	proteasome 26S subunit, ATPase 6
ILMN_1808919	6.18e-04	1.82e-04	3.974555	-0.068158	0.3487134	402744291	HPS4	HPS4, biogenesis of lysosomal organelles complex 3 subunit 2
ILMN_1750086	6.18e-04	1.82e-04	-3.974463	-0.068452	-1.1596181	363543344	ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
ILMN_1656159	6.18e-04	1.82e-04	-3.974414	-0.068611	-0.3629836	222352160	ATP10D	ATPase phospholipid transporting 10D (putative)
ILMN_1814985	6.20e-04	1.83e-04	-3.973415	-0.071822	-0.5191237	520975466	PDLIM7	PDZ and LIM domain 7
ILMN_1733045	6.22e-04	1.83e-04	3.972214	-0.07568	0.4065016	1002819356	RAB36	RAB36, member RAS oncogene family
ILMN_1669667	6.22e-04	1.83e-04	-3.972176	-0.075803	-0.3938299	311771774	PDLIM2	PDZ and LIM domain 2
ILMN_1671402	6.23e-04	1.84e-04	-3.971841	-0.076878	-0.3827985	68161521	ARPP21	cAMP regulated phosphoprotein 21
ILMN_1700378	6.24e-04	1.84e-04	3.97127	-0.078713	0.3866743	568214286	ZWILCH	zwilch kinetochore protein
ILMN_1653042	6.25e-04	1.84e-04	3.970985	-0.079629	0.4807956	218563704	HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7
ILMN_1752884	6.25e-04	1.84e-04	-3.970975	-0.079661	-0.3901467	206597553	AADACL2	arylacetamide deacetylase like 2
ILMN_1763012	6.25e-04	1.84e-04	-3.970961	-0.079706	-0.4362367	394582017	PFN1	profilin 1
ILMN_1813949	6.25e-04	1.84e-04	-3.970778	-0.080294	-0.3303388	227430326	CASQ1	calsequestrin 1
ILMN_1803528	6.25e-04	1.84e-04	-3.970544	-0.081047	-1.0252367	459683882	LRRC31	leucine rich repeat containing 31
ILMN_1651303	6.26e-04	1.85e-04	-3.970326	-0.081747	-0.3637769	740086619	ATP13A4	ATPase 13A4
ILMN_1656254	6.26e-04	1.85e-04	-3.96989	-0.083145	-0.3707361	527122109	NOTCH2NL	notch 2 N-terminal like
ILMN_1749429	6.28e-04	1.85e-04	-3.969185	-0.085411	-0.3858006	269315832	ZCCHC5	zinc finger CCHC-type containing 5
ILMN_1710394	6.28e-04	1.85e-04	-3.969185	-0.085412	-0.3472745	515404075	CNTNAP5	contactin associated protein like 5
ILMN_1667577	6.29e-04	1.86e-04	3.968287	-0.088294	0.3505794	313747595	LCMT2	leucine carboxyl methyltransferase 2
ILMN_1658715	6.30e-04	1.86e-04	-3.968163	-0.088695	-0.3764035	433804818	NRXN3	neurexin 3
ILMN_1768951	6.31e-04	1.86e-04	-3.967458	-0.090957	-0.3791403	612149775	CEP126	centrosomal protein 126
ILMN_1727652	6.32e-04	1.87e-04	-3.967138	-0.091985	-0.3928391	50541958	GATA3	GATA binding protein 3
ILMN_1810628	6.33e-04	1.87e-04	-3.966593	-0.093736	-1.3480672	162287218	PRUNE2	prune homolog 2
ILMN_1669024	6.33e-04	1.87e-04	-3.966445	-0.094209	-0.4051692	24497437	IL12B	interleukin 12B
ILMN_1744817	6.35e-04	1.88e-04	-3.965458	-0.097377	-0.4122785	45827762	UGT1A1	UDP glucuronosyltransferase family 1 member A1
ILMN_1797219	6.36e-04	1.88e-04	-3.964864	-0.099284	-1.9265617	116006947	CLCA1	chloride channel accessory 1
ILMN_1704672	6.37e-04	1.88e-04	3.964563	-0.10025	0.3945315	207444684	NABP2	nucleic acid binding protein 2
ILMN_1695606	6.37e-04	1.88e-04	-3.964319	-0.101034	-0.4184266	38201712	EFNB3	ephrin B3
ILMN_1749403	6.37e-04	1.88e-04	-3.964234	-0.101307	-0.6173908	625180305	TSPAN33	tetraspanin 33
ILMN_1768150	6.37e-04	1.88e-04	-3.964156	-0.101558	-0.3007982	971460853	EXOSC1	exosome component 1
ILMN_1713387	6.38e-04	1.89e-04	-3.963593	-0.103365	-0.3725696	150170703	PHYHIP	phytanoyl-CoA 2-hydroxylase interacting protein
ILMN_1662021	6.38e-04	1.89e-04	-3.963495	-0.103678	-0.3564082	994317978	ZNF326	zinc finger protein 326
ILMN_1758619	6.38e-04	1.89e-04	-3.963439	-0.103857	-0.4031419	189491761	SAG	S-antigen visual arrestin
ILMN_1727642	6.40e-04	1.89e-04	3.962664	-0.106345	0.2303821	149999605	MOGS	mannosyl-oligosaccharide glucosidase
ILMN_1697308	6.40e-04	1.89e-04	-3.962648	-0.106396	-0.4341404	68348713	AFF3	AF4/FMR2 family member 3
ILMN_1745501	6.41e-04	1.90e-04	-3.96213	-0.108059	-0.7186308	37595559	DNALI1	dynein axonemal light intermediate chain 1
ILMN_1717063	6.41e-04	1.90e-04	-3.962062	-0.108278	-0.2972224	117190398	FBXO9	F-box protein 9
ILMN_1758279	6.41e-04	1.90e-04	-3.961904	-0.108782	-0.3341097	209862795	SLC48A1	solute carrier family 48 member 1
ILMN_1769869	6.42e-04	1.90e-04	-3.961605	-0.109741	-0.366957	208431710	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha
ILMN_1801304	6.44e-04	1.91e-04	-3.960606	-0.112948	-0.3720445	118766331	FAM78A	family with sequence similarity 78 member A
ILMN_1666490	6.44e-04	1.91e-04	-3.960429	-0.113515	-0.3723822	NA		
ILMN_1774367	6.44e-04	1.91e-04	-3.960327	-0.113841	-0.3190031	255759953	WDR81	WD repeat domain 81
ILMN_1808938	6.44e-04	1.91e-04	3.960285	-0.113976	0.3393715	110224466	PIGF	phosphatidylinositol glycan anchor biosynthesis class F
ILMN_1791728	6.45e-04	1.91e-04	-3.960002	-0.114886	-0.4019432	NA		
ILMN_1694404	6.45e-04	1.91e-04	-3.959897	-0.115222	-0.3731798	299829176	RASA4	RAS p21 protein activator 4
ILMN_1700488	6.46e-04	1.91e-04	-3.959541	-0.116364	-0.3963775	61744436	PPARA	peroxisome proliferator activated receptor alpha
ILMN_1717793	6.48e-04	1.92e-04	-3.95834	-0.120216	-1.0041132	961349588	C19orf33	chromosome 19 open reading frame 33
ILMN_1770368	6.50e-04	1.93e-04	-3.957296	-0.123561	-0.402625	259013555	FXR2	FMR1 autosomal homolog 2
ILMN_1671895	6.51e-04	1.93e-04	-3.956993	-0.124535	-0.361865	289547685	ZNF613	zinc finger protein 613
ILMN_1777477	6.54e-04	1.94e-04	-3.95561	-0.128965	-0.3944662	150010672	C9orf106	chromosome 9 open reading frame 106
ILMN_1784230	6.55e-04	1.94e-04	-3.955093	-0.130624	-0.3101784	20270352	TRIM43	tripartite motif containing 43
ILMN_1742704	6.55e-04	1.94e-04	-3.954897	-0.131253	-0.3855412	162461737	GNAO1	G protein subunit alpha o1
ILMN_1770558	6.55e-04	1.94e-04	-3.954817	-0.131508	-0.4553921	209180416	PIWIL2	piwi like RNA-mediated gene silencing 2
ILMN_1811592	6.56e-04	1.95e-04	-3.954622	-0.132134	-0.3503613	203097002	ARHGAP21	Rho GTPase activating protein 21
ILMN_1795007	6.56e-04	1.95e-04	3.954347	-0.133014	0.3775974	239582771	C2orf47	chromosome 2 open reading frame 47
ILMN_1715424	6.57e-04	1.95e-04	-3.954036	-0.134012	-0.3925172	1044873429	KLHL10	kelch like family member 10
ILMN_1656118	6.57e-04	1.95e-04	-3.953993	-0.134147	-0.288658	966209404	ZBTB7A	zinc finger and BTB domain containing 7A
ILMN_1747892	6.57e-04	1.95e-04	-3.953972	-0.134215	-0.3579438	NA		
ILMN_1765246	6.59e-04	1.96e-04	-3.952939	-0.137527	-0.6807469	325197169	TES	testin LIM domain protein
ILMN_1809639	6.60e-04	1.96e-04	-3.95245	-0.139094	-0.3246116	970259820	TMEM26	transmembrane protein 26
ILMN_1808554	6.61e-04	1.96e-04	-3.952054	-0.140362	-0.3142662	38570110	TARSL2	threonyl-tRNA synthetase like 2
ILMN_1705002	6.61e-04	1.96e-04	-3.95176	-0.141302	-0.3339295	229892268	FLT1	fms related tyrosine kinase 1
ILMN_1754538	6.61e-04	1.97e-04	-3.951614	-0.14177	-0.577066	148596958	FAM213A	family with sequence similarity 213 member A
ILMN_1704476	6.62e-04	1.97e-04	-3.951316	-0.142725	-0.3844469	NA		
ILMN_1724679	6.62e-04	1.97e-04	-3.951189	-0.143133	-0.3687028	221316564	CHRDL1	chordin like 1
ILMN_1752283	6.62e-04	1.97e-04	-3.9511	-0.143416	-0.4234345	1023300905	ITCH	itchy E3 ubiquitin protein ligase
ILMN_1653730	6.63e-04	1.97e-04	-3.950737	-0.144581	-0.3324013	11545840	OXCT2	3-oxoacid CoA-transferase 2
ILMN_1666722	6.63e-04	1.97e-04	-3.950467	-0.145444	-0.341803	156071447	ABCB9	ATP binding cassette subfamily B member 9
ILMN_1708891	6.63e-04	1.97e-04	-3.950427	-0.145573	-0.2307398	40255253	SCFD2	sec1 family domain containing 2
ILMN_1738235	6.64e-04	1.97e-04	-3.950232	-0.146198	-0.3832043	17402880	DNASE2B	deoxyribonuclease 2 beta
ILMN_1813635	6.65e-04	1.98e-04	3.94964	-0.148093	0.415317	319738637	KIAA1429	KIAA1429
ILMN_1742089	6.65e-04	1.98e-04	-3.949564	-0.148336	-0.38285	297632353	NLN	neurolysin
ILMN_1741143	6.65e-04	1.98e-04	-3.949437	-0.148744	-0.3788755	148596973	TXK	TXK tyrosine kinase
ILMN_1792073	6.65e-04	1.98e-04	-3.949435	-0.14875	-0.2948327	375151583	FOXG1	forkhead box G1
ILMN_1742318	6.65e-04	1.98e-04	-3.949257	-0.149318	-0.2760926	NA		
ILMN_1684186	6.66e-04	1.98e-04	-3.948945	-0.150318	-0.3466294	NA		
ILMN_1690307	6.66e-04	1.98e-04	3.948728	-0.151014	0.3937157	205277452	TPRKB	TP53RK binding protein
ILMN_1665696	6.67e-04	1.99e-04	3.948222	-0.152633	0.3976303	33359684	EFNA4	ephrin A4
ILMN_1778064	6.67e-04	1.99e-04	-3.948196	-0.152715	-0.4434949	42794619	FICD	FIC domain containing
ILMN_1744196	6.68e-04	1.99e-04	3.947886	-0.15371	0.3525369	565671688	C6orf1	chromosome 6 open reading frame 1
ILMN_1746533	6.68e-04	1.99e-04	-3.947796	-0.153996	-0.3143814	641386943	CDC27	cell division cycle 27
ILMN_1740217	6.71e-04	2.00e-04	-3.946605	-0.157811	-0.2788867	116875851	HACE1	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
ILMN_1742221	6.76e-04	2.01e-04	-3.944298	-0.165191	-0.3521531	224809415	BORCS8-MEF2B	BORCS8-MEF2B readthrough
ILMN_1715701	6.76e-04	2.01e-04	-3.944265	-0.165298	-0.3616401	342307102	FDX1	ferredoxin 1
ILMN_1756683	6.76e-04	2.02e-04	-3.943933	-0.166359	-0.3814481	167466263	LRRC18	leucine rich repeat containing 18
ILMN_1743519	6.77e-04	2.02e-04	-3.943783	-0.16684	-0.4984186	511772968	ADORA2A	adenosine A2a receptor
ILMN_1709167	6.77e-04	2.02e-04	-3.943503	-0.167737	-0.3955813	1017029570	ADRA1A	adrenoceptor alpha 1A
